label,x,y
BIOCARTA_RANMS_PATHWAY,23.267900557015377,12.178910304173785
BIOCARTA_RAN_PATHWAY,18.015539989174133,17.24884465392162
BIOCARTA_RARRXR_PATHWAY,17.43212590451748,8.572943561122532
BIOCARTA_RAS_PATHWAY,20.380373020186678,5.641079940907899
BIOCARTA_RB_PATHWAY,5.511494711071013,2.5847498070927717
BIOCARTA_RECK_PATHWAY,22.863797024739654,5.257367718949898
BIOCARTA_REELIN_PATHWAY,-8.016573002799644,0.6537056410507753
BIOCARTA_RELA_PATHWAY,20.868294711215785,5.457403427884922
BIOCARTA_RHODOPSIN_PATHWAY,-6.737479569739781,5.801370826446615
BIOCARTA_RHO_PATHWAY,14.600454462850289,-4.169506676361183
BIOCARTA_RNAPOL3_PATHWAY,9.66817801426617,3.7866351438139487
BIOCARTA_RNA_PATHWAY,18.798550333087523,14.950706170373946
BIOCARTA_S1P_PATHWAY,15.172621000264618,14.011519891497805
BIOCARTA_SALMONELLA_PATHWAY,15.647779944638406,8.67909286082034
BIOCARTA_SAM68_PATHWAY,21.499128851287676,13.18333883917089
BIOCARTA_SARS_PATHWAY,15.321260774035924,9.836883467862286
BIOCARTA_SET_PATHWAY,18.9383977397065,5.735594601968421
BIOCARTA_SHH_PATHWAY,-2.3685619189054106,-5.386364540223379
BIOCARTA_SKP2E2F_PATHWAY,7.264527781976974,4.1225449391229425
BIOCARTA_SLRP_PATHWAY,-0.6068764047255821,-9.233158083233128
BIOCARTA_SM_PATHWAY,14.866831056614643,19.884178496507257
BIOCARTA_SODD_PATHWAY,18.647012604337068,5.306736828879205
BIOCARTA_SPPA_PATHWAY,12.089155899695873,-7.752382754065689
BIOCARTA_SPRY_PATHWAY,17.198404350462425,-1.539377176448987
BIOCARTA_SRCRPTP_PATHWAY,6.882598223076063,5.416928843956956
BIOCARTA_STAT3_PATHWAY,21.892314526677627,6.0127820082705234
BIOCARTA_STATHMIN_PATHWAY,7.818968121201128,3.5057757575794515
BIOCARTA_STEM_PATHWAY,-5.622610257488858,6.853346603084761
BIOCARTA_STRESS_PATHWAY,16.894211372088268,5.275749759265375
BIOCARTA_SUMO_PATHWAY,14.973401604597996,19.342432337710406
BIOCARTA_TALL1_PATHWAY,2.886650330478751,-8.103014714438842
BIOCARTA_TCAPOPTOSIS_PATHWAY,-2.0313316515050626,3.3353284203488207
BIOCARTA_TCRA_PATHWAY,-0.5513962832154011,3.2565389641981017
BIOCARTA_TCR_PATHWAY,17.505970059918123,-3.951898787936346
BIOCARTA_TCYTOTOXIC_PATHWAY,4.398643305073443,-10.44995886134804
BIOCARTA_TEL_PATHWAY,13.517430181438282,-3.517154429199844
BIOCARTA_TERC_PATHWAY,17.938009645048442,3.3209628315517326
BIOCARTA_TERT_PATHWAY,11.4019245608145,-1.170974802007812
BIOCARTA_TFF_PATHWAY,18.869263047887593,3.0341677152603737
BIOCARTA_TGFB_PATHWAY,15.553246817272079,-4.987920613939535
BIOCARTA_TH1TH2_PATHWAY,-2.3967690363276635,4.180043220734717
